,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipment Days,Order Year,Ship Year,Gender
95,CA-2014-140165,2014-05-13,2014-05-15,First Class,EH-14005,Erica Hernandez,Home Office,United States,Hialeah,Florida,33012,South,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,398.352,8.0,0.7,-331.96,2.0,2014,2014,Female
96,CA-2016-155530,2016-12-17,2016-12-21,Standard Class,CM-12160,Charles McCrossin,Consumer,United States,San Francisco,California,94122,West,FUR-TA-10004256,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,2003.52,6.0,0.2,-325.572,4.0,2016,2016,Male
97,CA-2014-146591,2014-01-19,2014-01-20,First Class,TS-21340,Toby Swindell,Consumer,United States,Scottsdale,Arizona,85254,West,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,181.47,5.0,0.7,-320.597,1.0,2014,2014,Unknown
98,US-2017-119438,2017-03-18,2017-03-23,Standard Class,CD-11980,Carol Darley,Consumer,United States,Tyler,Texas,75701,Central,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,182.994,3.0,0.8,-320.2395,5.0,2017,2017,Unknown
99,US-2017-151316,2017-06-24,2017-06-30,Standard Class,MC-17635,Matthew Clasen,Corporate,United States,Decatur,Illinois,62521,Central,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,182.994,3.0,0.8,-320.2395,6.0,2017,2017,Male
100,CA-2016-164924,2016-07-10,2016-07-10,Same Day,EA-14035,Erin Ashbrook,Corporate,United States,Philadelphia,Pennsylvania,19143,East,TEC-MA-10000904,Technology,Machines,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",341.991,3.0,0.7,-319.1916,0.0,2016,2016,Unknown
101,CA-2016-108987,2016-09-08,2016-09-10,Second Class,AG-10675,Anna Gayman,Consumer,United States,Houston,Texas,77036,Central,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",2396.2656,4.0,0.32,-317.1528,2.0,2016,2016,Female
102,US-2015-101399,2015-01-17,2015-01-24,Standard Class,JS-15940,Joni Sundaresam,Home Office,United States,Park Ridge,Illinois,60068,Central,FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,254.744,7.0,0.6,-312.0614,7.0,2015,2015,Female
103,US-2016-127334,2016-12-15,2016-12-21,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,Springfield,Oregon,97477,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,564.195,3.0,0.5,-304.6653,6.0,2016,2016,Male
104,CA-2016-108196,2016-11-25,2016-12-02,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Lancaster,Ohio,43130,East,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,456.588,2.0,0.7,-304.392,7.0,2016,2016,Female
105,CA-2016-160241,2016-11-29,2016-12-04,Second Class,DR-12940,Daniel Raglin,Home Office,United States,Aurora,Illinois,60505,Central,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",242.176,4.0,0.6,-302.72,5.0,2016,2016,Male
106,US-2016-115455,2016-09-08,2016-09-14,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Wheeling,Illinois,60090,Central,FUR-TA-10003569,Furniture,NO_SUB_CATEGORY,Bretford CR8500 Series Meeting Room Furniture,601.47,3.0,0.5,-300.735,6.0,2016,2016,Unknown
107,CA-2017-105851,2017-03-13,2017-03-20,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Denver,Colorado,80219,West,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,1332.496,2.0,0.2,-299.8116,7.0,2017,2017,Unknown
108,CA-2014-165764,2014-11-03,2014-11-07,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,Jacksonville,North Carolina,28540,South,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,945.036,6.0,0.4,-299.2614,4.0,2014,2014,Male
109,US-2017-134481,2017-08-27,2017-09-01,Standard Class,AR-10405,Allen Rosenblatt,Corporate,United States,Franklin,Massachusetts,2038,East,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",1488.424,7.0,0.3,-297.6848,5.0,2017,2017,Male
110,US-2017-102890,2017-06-30,2017-06-30,Same Day,SG-20470,Sheri Gordon,Consumer,United States,New York City,New York,10011,East,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,1044.63,5.0,0.4,-295.9785,0.0,2017,2017,Female
111,CA-2017-107629,2017-12-14,2017-12-14,Same Day,DB-13060,Dave Brooks,Consumer,United States,Skokie,Illinois,60076,Central,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",266.352,6.0,0.6,-292.9872,0.0,2017,2017,Male
112,CA-2016-162236,2016-11-04,2016-11-06,Second Class,ER-13855,Elpida Rittenbach,Corporate,United States,Charlotte,North Carolina,28205,South,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,876.3,10.0,0.4,-292.1,2.0,2016,2016,Female
113,CA-2015-124891,2015-07-31,2015-07-31,Same Day,RH-19495,Rick Hansen,Consumer,United States,New York City,New York,10024,East,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",1090.782,7.0,0.4,-290.8752,0.0,2015,2015,Male
114,CA-2017-109183,2017-12-04,2017-12-09,Standard Class,LR-16915,Lena Radford,Consumer,United States,Nashville,Tennessee,37211,South,TEC-MA-10001856,Technology,Machines,Okidata C610n Printer,649.0,2.0,0.5,-272.58,5.0,2017,2017,Female
115,CA-2017-154039,2017-02-17,2017-02-22,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Chicago,Illinois,60653,Central,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",480.96,3.0,0.5,-269.3376,5.0,2017,2017,Female
116,US-2016-143819,2016-03-01,2016-03-05,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Yonkers,New York,10701,East,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,836.592,8.0,0.4,-264.9208,4.0,2016,2016,Female
117,CA-2016-145261,2016-12-18,2016-12-21,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,97301,West,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",377.45,5.0,0.5,-264.215,3.0,2016,2016,Male
118,CA-2017-162691,2017-08-01,2017-08-07,Standard Class,AS-10045,Aaron Smayling,Corporate,United States,Austin,Texas,78745,Central,TEC-MA-10000488,Technology,Machines,Bady BDG101FRU Card Printer,1439.982,3.0,0.4,-263.9967,6.0,2017,2017,Male
119,US-2016-141544,2016-08-30,2016-09-01,First Class,PO-18850,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,786.744,4.0,0.3,-258.5016,2.0,2016,2016,Male
120,CA-2015-135174,2015-04-30,2015-05-02,Second Class,BP-11230,Benjamin Patterson,Consumer,United States,Troy,Ohio,45373,East,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1022.97,5.0,0.4,-255.7425,2.0,2015,2015,Male
121,CA-2016-118073,2016-08-12,2016-08-16,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,Lakeland,Florida,33801,South,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,562.2925,7.0,0.45,-255.5875,4.0,2016,2016,Female
122,CA-2017-121839,2017-09-24,2017-09-28,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Lancaster,Ohio,43130,East,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,1169.694,3.0,0.4,-253.4337,4.0,2017,2017,Male
123,US-2014-106992,2014-09-19,2014-09-21,Second Class,SB-20290,Sean Braxton,Corporate,United States,Houston,Texas,77036,Central,TEC-MA-10003353,Technology,Machines,Xerox WorkCentre 6505DN Laser Multifunction Printer,2519.958,7.0,0.4,-251.9958,2.0,2014,2014,Male
124,CA-2016-159023,2016-11-03,2016-11-05,First Class,NW-18400,Natalie Webber,Consumer,United States,Portland,Oregon,97206,West,TEC-MA-10003337,Technology,NO_SUB_CATEGORY,Okidata B401 Printer,179.991,3.0,0.7,-251.9874,2.0,2016,2016,Female
125,CA-2016-143406,2016-09-26,2016-09-30,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,Houston,Texas,77041,Central,OFF-AP-10001564,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,93.032,2.0,0.8,-251.1864,4.0,2016,2016,Female
126,CA-2014-155796,2014-11-11,2014-11-15,Second Class,TS-21430,Tom Stivers,Corporate,United States,Reading,Pennsylvania,19601,East,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",521.96,4.0,0.5,-250.5408,4.0,2014,2014,Male
127,CA-2014-153850,2014-11-24,2014-11-29,Standard Class,TH-21100,Thea Hendricks,Consumer,United States,Toledo,Ohio,43615,East,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,1502.376,4.0,0.4,-250.396,5.0,2014,2014,Female
128,CA-2017-150910,2017-12-22,2017-12-28,Standard Class,JL-15130,Jack Lebron,Consumer,United States,Jackson,Tennessee,38301,South,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",934.956,6.0,0.4,-249.3216,6.0,2017,2017,Male
129,US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,620.6145,3.0,0.45,-248.2458,5.0,2017,2017,Male
130,CA-2015-104346,2015-12-11,2015-12-16,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Conference Tables,364.95,5.0,0.5,-248.166,5.0,2015,2015,Female
131,US-2015-165743,2015-11-20,2015-11-23,Second Class,MM-18055,Michelle Moray,Consumer,United States,Aurora,Colorado,80013,West,FUR-BO-10002268,Furniture,Bookcases,Sauder Barrister Bookcases,145.764,6.0,0.7,-247.7988,3.0,2015,2015,Female
132,CA-2015-146262,2015-01-02,2015-01-09,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,452.45,5.0,0.5,-244.323,7.0,2015,2015,Female
133,US-2017-152366,2017-04-21,2017-04-25,Second Class,SJ-20500,Shirley Jackson,Consumer,United States,Houston,Texas,77036,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264,4.0,0.8,-243.16,4.0,2017,2017,Female
134,CA-2016-130911,2016-03-24,2016-03-26,Second Class,DC-12850,Dan Campbell,Consumer,United States,Cleveland,Ohio,44105,East,FUR-BO-10004357,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,301.47,3.0,0.5,-241.176,2.0,2016,2016,Male
135,US-2017-132059,2017-09-23,2017-09-29,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Fort Collins,Colorado,80525,West,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",180.588,2.0,0.7,-240.784,6.0,2017,2017,Male
136,CA-2016-125080,2016-10-21,2016-10-26,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Lakewood,Ohio,44107,East,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",661.176,2.0,0.4,-231.4116,5.0,2016,2016,Female
137,CA-2017-154760,2017-01-09,2017-01-13,Standard Class,BP-11290,Beth Paige,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,274.491,3.0,0.7,-228.7425,4.0,2017,2017,Female
138,CA-2014-142839,2014-08-16,2014-08-20,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,853.092,6.0,0.4,-227.4912,4.0,2014,2014,Male
139,US-2017-141677,2017-03-26,2017-03-30,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Houston,Texas,77070,Central,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,87.168,8.0,0.8,-226.6368,4.0,2017,2017,Female
140,CA-2016-168956,2016-02-16,2016-02-20,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Chicago,Illinois,60623,Central,OFF-AP-10004233,Office Supplies,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,92.064,6.0,0.8,-225.5568,4.0,2016,2016,Unknown
141,US-2016-110170,2016-09-27,2016-10-03,Standard Class,HM-14860,Harry Marie,Corporate,United States,Huntsville,Texas,77340,Central,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,956.6648,7.0,0.32,-225.0976,6.0,2016,2016,Male
142,US-2016-131611,2016-11-05,2016-11-09,Standard Class,EP-13915,Emily Phan,Consumer,United States,Houston,Texas,77036,Central,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,956.6648,7.0,0.32,-225.0976,4.0,2016,2016,Female
143,CA-2015-113404,2015-07-16,2015-07-16,Same Day,EM-13810,Eleni McCrary,Corporate,United States,San Francisco,California,94122,West,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,1348.704,6.0,0.2,-219.1644,0.0,2015,2015,Female
144,CA-2016-134936,2016-12-19,2016-12-25,Standard Class,ES-14080,Erin Smith,Corporate,United States,Tucson,Arizona,85705,West,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",455.97,6.0,0.5,-218.8656,6.0,2016,2016,Unknown
145,CA-2016-113243,2016-06-10,2016-06-15,Standard Class,OT-18730,Olvera Toch,Consumer,United States,Los Angeles,California,90045,West,FUR-TA-10004256,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,1335.68,4.0,0.2,-217.048,5.0,2016,2016,Unknown
146,CA-2014-114181,2014-05-10,2014-05-14,Second Class,AF-10885,Art Foster,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,349.965,7.0,0.5,-216.9783,4.0,2014,2014,Male
147,CA-2016-129861,2016-06-17,2016-06-23,Standard Class,DM-13345,Denise Monton,Corporate,United States,Rochester,New York,14609,East,FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table,376.866,3.0,0.4,-213.5574,6.0,2016,2016,Female
148,CA-2015-167010,2015-04-05,2015-04-10,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,19143,East,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",352.45,5.0,0.5,-211.47,5.0,2015,2015,Female
149,CA-2014-105984,2014-11-24,2014-11-24,Same Day,MY-18295,Muhammed Yedwab,Corporate,United States,Columbus,Ohio,43229,East,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),1049.97,5.0,0.4,-209.994,0.0,2014,2014,Male
150,CA-2014-106229,2014-06-07,2014-06-11,,NR-18550,Nick Radford,Consumer,United States,Aurora,Illinois,60505,Central,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",268.935,3.0,0.5,-209.7693,4.0,2014,2014,Male
151,US-2015-164238,2015-08-16,2015-08-20,Standard Class,JW-15955,Joni Wasserman,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,301.47,3.0,0.5,-204.9996,4.0,2015,2015,Female
152,US-2015-140200,2015-07-26,2015-07-28,First Class,CA-12775,Cynthia Arntzen,Consumer,United States,Mesa,Arizona,85204,West,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,393.165,3.0,0.5,-204.4458,2.0,2015,2015,Female
153,US-2016-122245,2016-09-25,2016-09-30,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West,FUR-TA-10002356,Furniture,Tables,,393.165,3.0,0.5,-204.4458,5.0,2016,2016,Male
154,CA-2016-112697,2016-12-18,2016-12-20,Second Class,AH-10195,Alan Haines,Corporate,United States,Tamarac,Florida,33319,South,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,961.48,5.0,0.2,-204.3145,2.0,2016,2016,Male
155,CA-2014-121629,2014-11-28,2014-12-02,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Houston,Texas,77041,Central,TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,998.85,5.0,0.4,-199.77,4.0,2014,2014,Male
156,US-2014-127978,2014-03-03,2014-03-08,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Columbus,Ohio,43229,East,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,302.45,5.0,0.5,-199.617,5.0,2014,2014,Female
157,CA-2016-130820,2016-11-15,2016-11-15,Same Day,ON-18715,Odella Nelson,Corporate,United States,Burlington,North Carolina,27217,South,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,630.024,4.0,0.4,-199.5076,0.0,2016,2016,Unknown
158,US-2017-125647,2017-09-23,2017-09-28,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60653,Central,OFF-AP-10000390,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,73.176,6.0,0.8,-197.5752,5.0,2017,2017,Female
159,CA-2016-131289,2016-12-08,2016-12-14,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,San Francisco,California,94110,West,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,1421.664,6.0,0.2,-195.4788,6.0,2016,2016,Female
160,CA-2016-110898,2016-03-06,2016-03-12,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60623,Central,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,159.04,5.0,0.6,-194.824,6.0,2016,2016,Female
161,CA-2017-147760,2017-11-04,2017-11-05,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Greensboro,North Carolina,27405,South,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,523.764,3.0,0.4,-192.0468,1.0,2017,2017,Unknown
162,US-2014-115189,2014-12-30,2015-01-03,Second Class,AR-10345,Alex Russell,Corporate,United States,Philadelphia,Pennsylvania,19143,East,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,523.764,3.0,0.4,-192.0468,4.0,2014,2015,Male
163,CA-2015-143364,2015-07-14,2015-07-19,Second Class,TG-21310,Toby Gnade,Consumer,United States,Mesa,Arizona,85204,West,FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black",127.764,6.0,0.7,-191.646,5.0,2015,2015,Unknown
164,CA-2015-129217,2015-05-10,2015-05-10,Same Day,DP-13390,Dennis Pardue,Home Office,United States,Aurora,Illinois,60505,Central,OFF-AP-10002439,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,70.97,5.0,0.8,-191.619,0.0,2015,2015,Male
165,CA-2016-157707,2016-10-10,2016-10-12,First Class,CC-12610,Corey Catlett,Corporate,United States,Denver,Colorado,80219,West,FUR-BO-10001567,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",90.882,3.0,0.7,-190.8522,2.0,2016,2016,Unknown
166,CA-2017-121300,2017-09-29,2017-09-29,Same Day,MG-17680,Maureen Gastineau,Home Office,United States,Mentor,Ohio,44060,East,FUR-TA-10004442,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,344.22,2.0,0.4,-189.321,0.0,2017,2017,Female
167,CA-2015-112767,2015-08-02,2015-08-06,Standard Class,DK-12985,Darren Koutras,Consumer,United States,Springfield,Oregon,97477,West,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,277.5,4.0,0.5,-188.7,4.0,2015,2015,Male
168,CA-2017-151750,2017-01-01,2017-01-05,Standard Class,JM-15250,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",141.42,5.0,0.6,-187.3815,4.0,2017,2017,Female
169,CA-2015-105613,2015-10-18,2015-10-22,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,Mcallen,Texas,78501,Central,OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,73.164,6.0,0.8,-186.5682,4.0,2015,2015,Female
170,CA-2017-127782,2017-11-02,2017-11-06,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,859.2,4.0,0.4,-186.16,4.0,2017,2017,Female
171,CA-2017-135937,2017-02-20,2017-02-27,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Gilbert,Arizona,85234,West,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,386.91,9.0,0.5,-185.7168,7.0,2017,2017,Female
172,CA-2014-145800,2014-05-30,2014-06-05,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Buffalo Grove,Illinois,60089,Central,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,355.455,3.0,0.5,-184.8366,6.0,2014,2014,Male
