,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Shipment Days,Order Year,Ship Year,Gender
144,2016-12-19,2016-12-25,Standard Class,Erin Smith,Corporate,United States,Tucson,Arizona,85705,West,Furniture,Tables,455.97,6.0,0.5,-218.8656,6.0,2016,2016,Unknown
145,2016-06-10,2016-06-15,Standard Class,Olvera Toch,Consumer,United States,Los Angeles,California,90045,West,Furniture,Tables,1335.68,4.0,0.2,-217.048,5.0,2016,2016,Unknown
146,2014-05-10,2014-05-14,Second Class,Art Foster,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Bookcases,349.965,7.0,0.5,-216.9783,4.0,2014,2014,Male
147,2016-06-17,2016-06-23,Standard Class,Denise Monton,Corporate,United States,Rochester,New York,14609,East,Furniture,Tables,376.866,3.0,0.4,-213.5574,6.0,2016,2016,Female
148,2015-04-05,2015-04-10,Standard Class,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Furniture,Bookcases,352.45,5.0,0.5,-211.47,5.0,2015,2015,Male
149,2014-11-24,2014-11-24,Same Day,Muhammed Yedwab,Corporate,United States,Columbus,Ohio,43229,East,Technology,Phones,1049.97,5.0,0.4,-209.994,0.0,2014,2014,Male
150,2014-06-07,2014-06-11,NO_SHIP_MODE,Nick Radford,Consumer,United States,Aurora,Illinois,60505,Central,Furniture,Tables,268.935,3.0,0.5,-209.7693,4.0,2014,2014,Male
151,2015-08-16,2015-08-20,Standard Class,Joni Wasserman,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Bookcases,301.47,3.0,0.5,-204.9996,4.0,2015,2015,Female
152,2015-07-26,2015-07-28,First Class,Cynthia Arntzen,Consumer,United States,Mesa,Arizona,85204,West,Furniture,Tables,393.165,3.0,0.5,-204.4458,2.0,2015,2015,Female
153,2016-09-25,2016-09-30,Standard Class,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West,Furniture,Tables,393.165,3.0,0.5,-204.4458,5.0,2016,2016,Male
154,2016-12-18,2016-12-20,Second Class,Alan Haines,Corporate,United States,Tamarac,Florida,33319,South,Office Supplies,Supplies,961.48,5.0,0.2,-204.3145,2.0,2016,2016,Male
155,2014-11-28,2014-12-02,Standard Class,Brian Thompson,Consumer,United States,Houston,Texas,77041,Central,Technology,Machines,998.85,5.0,0.4,-199.77,4.0,2014,2014,Male
156,2014-03-03,2014-03-08,Standard Class,Jill Stevenson,Corporate,United States,Columbus,Ohio,43229,East,Furniture,Bookcases,302.45,5.0,0.5,-199.617,5.0,2014,2014,Female
157,2016-11-15,2016-11-15,Same Day,Odella Nelson,Corporate,United States,Burlington,North Carolina,27217,South,Furniture,Tables,630.024,4.0,0.4,-199.5076,0.0,2016,2016,Male
158,2017-09-23,2017-09-28,Standard Class,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Appliances,73.176,6.0,0.8,-197.5752,5.0,2017,2017,Female
159,2016-12-08,2016-12-14,Standard Class,Stefania Perrino,Corporate,United States,San Francisco,California,94110,West,Furniture,Tables,1421.664,6.0,0.2,-195.4788,6.0,2016,2016,Female
160,2016-03-06,2016-03-12,Standard Class,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60623,Central,Furniture,Furnishings,159.04,5.0,0.6,-194.824,6.0,2016,2016,Female
161,2017-11-04,2017-11-05,First Class,Kelly Lampkin,Corporate,United States,Greensboro,North Carolina,27405,South,Furniture,Tables,523.764,3.0,0.4,-192.0468,1.0,2017,2017,Unknown
162,2014-12-30,2015-01-03,Second Class,Alex Russell,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Furniture,Tables,523.764,3.0,0.4,-192.0468,4.0,2014,2015,Male
163,2015-07-14,2015-07-19,Second Class,Toby Gnade,Consumer,United States,Mesa,Arizona,85204,West,Furniture,Bookcases,127.764,6.0,0.7,-191.646,5.0,2015,2015,Unknown
164,2015-05-10,2015-05-10,Same Day,Dennis Pardue,Home Office,United States,Aurora,Illinois,60505,Central,Office Supplies,Appliances,70.97,5.0,0.8,-191.619,0.0,2015,2015,Male
165,2016-10-10,2016-10-12,First Class,Corey Catlett,Corporate,United States,Denver,Colorado,80219,West,Furniture,Bookcases,90.882,3.0,0.7,-190.8522,2.0,2016,2016,Unknown
166,2017-09-29,2017-09-29,Same Day,Maureen Gastineau,Home Office,United States,Mentor,Ohio,44060,East,Furniture,Tables,344.22,2.0,0.4,-189.321,0.0,2017,2017,Female
167,2015-08-02,2015-08-06,Standard Class,Darren Koutras,Consumer,United States,Springfield,Oregon,97477,West,Furniture,Tables,277.5,4.0,0.5,-188.7,4.0,2015,2015,Male
168,2017-01-01,2017-01-05,Standard Class,Janet Martin,Consumer,United States,Huntsville,Texas,77340,Central,Furniture,Furnishings,141.42,5.0,0.6,-187.3815,4.0,2017,2017,Male
169,2015-10-18,2015-10-22,Standard Class,Kristina Nunn,Home Office,United States,Mcallen,Texas,78501,Central,Office Supplies,Appliances,73.164,6.0,0.8,-186.5682,4.0,2015,2015,Female
170,2017-11-02,2017-11-06,Standard Class,Thea Hudgings,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Technology,Phones,859.2,4.0,0.4,-186.16,4.0,2017,2017,Female
171,2017-02-20,2017-02-27,Standard Class,Katherine Murray,Home Office,United States,Gilbert,Arizona,85234,West,Furniture,Tables,386.91,9.0,0.5,-185.7168,7.0,2017,2017,Male
172,2014-05-30,2014-06-05,Standard Class,Shahid Shariari,Consumer,United States,Buffalo Grove,Illinois,60089,Central,Furniture,Tables,355.455,3.0,0.5,-184.8366,6.0,2014,2014,Male
173,2017-12-19,2017-12-23,Standard Class,Tony Sayre,Consumer,United States,Parker,Colorado,80134,West,Furniture,Bookcases,102.018,7.0,0.7,-183.6324,4.0,2017,2017,Male
174,2015-06-11,2015-06-12,First Class,Jim Epp,Corporate,United States,Lakeland,Florida,33801,South,Furniture,Chairs,1123.92,5.0,0.2,-182.637,1.0,2015,2015,Male
175,2015-11-28,2015-12-03,Standard Class,Lena Creighton,Consumer,United States,Champaign,Illinois,61821,Central,Furniture,Furnishings,151.96,5.0,0.6,-182.352,5.0,2015,2015,Male
176,2017-03-11,2017-03-16,Standard Class,Marc Harrigan,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Technology,Phones,776.85,5.0,0.4,-181.265,5.0,2017,2017,Male
177,2017-11-25,2017-11-30,Standard Class,Rose O'Brian,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Appliances,67.84,5.0,0.8,-179.776,5.0,2017,2017,Female
178,2017-12-17,2017-12-21,Second Class,Logan Currie,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Appliances,66.284,2.0,0.8,-178.9668,4.0,2017,2017,Unknown
179,2017-06-30,2017-07-04,Second Class,Gary Hansen,Home Office,United States,Chicago,Illinois,60653,Central,Furniture,Chairs,569.058,3.0,0.3,-178.8468,4.0,2017,2017,Male
180,2015-08-01,2015-08-07,Standard Class,Pauline Chand,Home Office,United States,Los Angeles,California,90004,West,Furniture,Tables,1004.976,6.0,0.2,-175.8708,6.0,2015,2015,Female
181,2014-11-18,2014-11-21,First Class,Joe Kamberova,Consumer,United States,Des Plaines,Illinois,60016,Central,Furniture,Tables,292.1,4.0,0.5,-175.26,3.0,2014,2014,Male
182,2017-03-10,2017-03-14,Standard Class,Maribeth Dona,Consumer,United States,Dallas,Texas,75217,Central,Furniture,Tables,933.408,4.0,0.3,-173.3472,4.0,2017,2017,Female
183,2016-08-23,2016-08-30,Standard Class,Mick Hernandez,Home Office,United States,Pharr,Texas,78577,Central,Office Supplies,Storage,727.296,8.0,0.2,-172.7328,7.0,2016,2016,Male
184,2014-05-11,2014-05-15,Standard Class,Harold Dahlen,Home Office,United States,Chicago,Illinois,60610,Central,Office Supplies,Binders,104.58,9.0,0.8,-172.557,4.0,2014,2014,Male
185,2014-06-21,2014-06-25,Standard Class,Natalie Webber,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Technology,Machines,206.991,3.0,0.7,-172.4925,4.0,2014,2014,Female
186,2014-03-01,2014-03-05,Standard Class,Vicky Freymann,Home Office,United States,Elmhurst,Illinois,60126,Central,Furniture,Chairs,634.116,6.0,0.3,-172.1172,4.0,2014,2014,Female
187,2014-12-06,2014-12-11,Second Class,Ryan Crowe,Consumer,United States,Springfield,Oregon,97477,West,Furniture,Tables,275.49,1.0,0.5,-170.8038,5.0,2014,2014,Unknown
188,2017-01-02,2017-01-04,Second Class,Trudy Schmidt,Consumer,United States,El Paso,Texas,79907,Central,Furniture,Tables,913.43,5.0,0.3,-169.637,2.0,2017,2017,Female
189,2016-12-18,2016-12-20,Second Class,Alan Haines,Corporate,United States,Tamarac,Florida,33319,South,Office Supplies,Binders,254.058,7.0,0.7,-169.372,2.0,2016,2016,Male
190,2014-05-18,2014-05-24,Standard Class,Bruce Stewart,Consumer,United States,Cleveland,Ohio,44105,East,Technology,Phones,779.796,2.0,0.4,-168.9558,6.0,2014,2014,Male
191,2017-09-14,2017-09-15,First Class,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Technology,Machines,241.17,2.0,0.7,-168.819,1.0,2017,2017,Female
192,2016-03-29,2016-04-02,Standard Class,Troy Blackwell,Consumer,United States,Springfield,Ohio,45503,East,Furniture,Bookcases,299.975,5.0,0.5,-167.986,4.0,2016,2016,Male
193,2016-09-18,2016-09-22,Standard Class,Nona Balk,Corporate,United States,Jacksonville,Florida,32216,South,Furniture,Tables,383.438,4.0,0.45,-167.3184,4.0,2016,2016,Female
194,2014-11-26,2014-12-02,Standard Class,Natalie Webber,Consumer,United States,Tigard,Oregon,97224,West,Office Supplies,Storage,669.08,5.0,0.2,-167.27,6.0,2014,2014,Female
195,2016-09-05,2016-09-10,Standard Class,Gary Hansen,Home Office,United States,Houston,Texas,77070,Central,Office Supplies,Appliances,62.79,3.0,0.8,-166.3935,5.0,2016,2016,Male
196,2014-05-25,2014-05-29,Standard Class,Janet Lee,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Appliances,75.6,2.0,0.8,-166.32,4.0,2014,2014,Female
197,1970-01-01,2015-08-25,Standard Class,Sean Miller,Home Office,United States,Allentown,Pennsylvania,18103,East,Office Supplies,Storage,663.072,6.0,0.2,-165.768,16672.0,1970,2015,Male
198,2016-05-03,2016-05-05,First Class,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055,East,Technology,Machines,224.937,3.0,0.7,-164.9538,2.0,2016,2016,Female
199,2017-07-21,2017-07-24,Second Class,Kelly Lampkin,Corporate,United States,Aurora,Illinois,60505,Central,Office Supplies,Binders,94.192,7.0,0.8,-164.836,3.0,2017,2017,Unknown
200,2015-05-24,2015-05-26,Second Class,Vivek Sundaresam,Consumer,United States,Naperville,Illinois,60540,Central,Furniture,Chairs,602.651,7.0,0.3,-163.5767,2.0,2015,2015,Male
201,2016-04-05,2016-04-09,Standard Class,Justin Hirsh,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Supplies,769.184,4.0,0.2,-163.4516,4.0,2016,2016,Male
202,2015-11-27,2015-12-03,Standard Class,Eugene Hildebrand,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Technology,Phones,748.752,8.0,0.4,-162.2296,6.0,2015,2015,Male
203,2014-08-03,2014-08-05,First Class,Bruce Stewart,Consumer,United States,Denver,Colorado,80219,West,Furniture,Tables,218.75,2.0,0.5,-161.875,2.0,2014,2014,Male
204,2015-10-26,2015-11-01,Standard Class,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,Office Supplies,Storage,718.64,10.0,0.2,-161.694,6.0,2015,2015,Female
205,2016-06-12,2016-06-16,Second Class,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,Central,Office Supplies,Appliances,64.384,4.0,0.8,-160.96,4.0,2016,2016,Male
206,2016-11-05,2016-11-09,Standard Class,Emily Phan,NO_SEGMENT,United States,Houston,Texas,77036,Central,Furniture,Tables,863.128,8.0,0.3,-160.2952,4.0,2016,2016,Female
207,2017-04-30,2017-05-06,Standard Class,Quincy Jones,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Technology,Phones,677.58,5.0,0.4,-158.102,6.0,2017,2017,Male
208,2016-09-11,2016-09-13,Second Class,Giulietta Dortch,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Technology,Phones,728.946,9.0,0.4,-157.9383,2.0,2016,2016,Female
209,2015-11-27,2015-12-02,Standard Class,Denny Ordway,Consumer,United States,Pembroke Pines,Florida,33024,South,Furniture,Tables,375.4575,3.0,0.45,-157.0095,5.0,2015,2015,Male
210,2016-12-03,2016-12-06,First Class,Emily Grady,Consumer,United States,Oceanside,New York,11572,East,Furniture,Tables,400.032,2.0,0.4,-153.3456,3.0,2016,2016,Male
211,2016-08-13,1970-01-01,Standard Class,Carol Triggs,Consumer,United States,Irving,Texas,75061,Central,Office Supplies,Appliances,58.924,1.0,0.8,-153.2024,-17026.0,2016,1970,Unknown
212,2015-08-09,2015-08-12,First Class,Naresj Patel,Consumer,United States,New York City,New York,10024,East,Furniture,Tables,382.806,9.0,0.4,-153.1224,3.0,2015,2015,Unknown
213,2017-05-05,2017-05-06,First Class,Lisa Hazard,Consumer,United States,Louisville,Colorado,80027,West,Furniture,Bookcases,89.991,3.0,0.7,-152.9847,1.0,2017,2017,Female
214,2014-03-29,2014-04-02,Standard Class,Mike Gockenbach,Consumer,United States,Plano,Texas,75023,Central,Furniture,Tables,890.841,3.0,0.3,-152.7156,4.0,2014,2014,Male
215,2016-10-13,2016-10-19,Standard Class,Helen Andreada,Consumer,United States,Laredo,Texas,78041,Central,Furniture,Furnishings,139.92,5.0,0.6,-150.414,6.0,2016,2016,Female
216,2015-09-03,2015-09-07,Standard Class,Mike Gockenbach,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Supplies,666.248,1.0,0.2,-149.9058,4.0,2015,2015,Male
217,2016-09-02,2016-09-06,Standard Class,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South,Furniture,Tables,472.518,3.0,0.4,-149.6307,4.0,2016,2016,Male
218,2016-12-08,2016-12-10,First Class,Gene Hale,Corporate,United States,Richardson,Texas,75080,Central,Furniture,Furnishings,190.92,5.0,0.6,-147.963,2.0,2016,2016,Female
219,2016-12-11,2016-12-11,Same Day,Noel Staavos,Corporate,United States,Columbus,Ohio,43229,East,Furniture,Tables,328.59,3.0,0.4,-147.8655,0.0,2016,2016,Male
220,2014-10-20,2014-10-23,First Class,Fred Hopkins,Corporate,United States,Knoxville,Tennessee,37918,South,Furniture,Tables,328.59,3.0,0.4,-147.8655,3.0,2014,2014,Male
221,2017-07-09,2017-07-12,First Class,Noel Staavos,Corporate,United States,Chicago,Illinois,60610,Central,Office Supplies,Appliances,58.464,9.0,0.8,-146.16,3.0,2017,2017,Male
222,2017-11-10,2017-11-11,First Class,Ann Blume,Corporate,United States,Tucson,Arizona,85705,West,Furniture,Chairs,899.136,4.0,0.2,-146.1096,1.0,2017,2017,Female
223,2015-12-18,2015-12-23,Standard Class,Liz MacKendrick,Consumer,United States,Springfield,Ohio,45503,East,Office Supplies,Storage,646.776,9.0,0.2,-145.5246,5.0,2015,2015,Female
224,2016-04-15,2016-04-21,Standard Class,Ross Baird,Home Office,United States,Gastonia,North Carolina,28052,South,Office Supplies,Binders,189.588,2.0,0.7,-145.3508,6.0,2016,2016,Male
225,2017-10-13,2017-10-16,First Class,Troy Staebel,Consumer,United States,Freeport,Illinois,61032,Central,Office Supplies,Binders,96.784,4.0,0.8,-145.176,3.0,2017,2017,Male
226,2015-12-11,2015-12-16,Standard Class,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,Furniture,Bookcases,69.576,4.0,0.7,-143.7904,5.0,2015,2015,Male
227,2016-03-15,2016-03-19,Standard Class,Muhammed Yedwab,Corporate,United States,Bryan,Texas,77803,Central,Furniture,Chairs,528.43,5.0,0.3,-143.431,4.0,2016,2016,Male
228,2014-03-28,2014-04-03,Standard Class,Mike Pelletier,Home Office,United States,Springfield,Ohio,45503,East,Furniture,Tables,330.588,1.0,0.4,-143.2548,6.0,2014,2014,Male
229,2016-05-01,2016-05-04,First Class,Herbert Flentye,Consumer,United States,Memphis,Tennessee,38109,South,Furniture,Tables,370.62,3.0,0.4,-142.071,3.0,2016,2016,Male
230,2014-07-20,2014-07-24,Standard Class,Katherine Murray,Home Office,United States,Dallas,Texas,75217,Central,Furniture,Chairs,981.372,2.0,0.3,-140.196,4.0,2014,2014,Male
231,2017-11-07,2017-11-13,Standard Class,Emily Phan,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Tables,350.352,4.0,0.4,-140.1408,6.0,2017,2017,Female
232,2016-03-13,2016-03-15,Second Class,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Storage,552.56,5.0,0.2,-138.14,2.0,2016,2016,Male
233,2016-12-02,2016-12-04,Second Class,Muhammed Yedwab,Corporate,United States,Houston,Texas,77036,Central,Furniture,Bookcases,781.864,10.0,0.32,-137.976,2.0,2016,2016,Male
234,2016-12-11,2016-12-11,Same Day,Noel Staavos,Corporate,United States,Columbus,Ohio,43229,East,Furniture,Chairs,458.43,5.0,0.3,-137.529,0.0,2016,2016,Male
235,2016-09-26,2016-09-30,Standard Class,Lisa Ryan,Corporate,United States,Houston,Texas,77041,Central,Furniture,Chairs,454.965,5.0,0.3,-136.4895,4.0,2016,2016,Female
236,2015-08-24,2015-08-28,Standard Class,Cassandra Brandow,Consumer,United States,Arlington,Texas,76017,Central,Office Supplies,Storage,724.08,14.0,0.2,-135.765,4.0,2015,2015,Female
237,2017-12-22,2017-12-25,Second Class,Alex Grayson,Consumer,United States,Mesa,Arizona,85204,West,Furniture,Tables,182.55,2.0,0.5,-135.087,3.0,2017,2017,Male
238,2015-09-07,2015-09-14,Standard Class,Lisa Ryan,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Technology,Phones,791.964,6.0,0.4,-131.994,7.0,2015,2015,Female
239,2014-04-20,2014-04-22,Second Class,Seth Vernon,Consumer,United States,Houston,Texas,77070,Central,Furniture,Tables,401.59,2.0,0.3,-131.951,2.0,2014,2014,Male
240,2016-05-09,2016-05-13,Standard Class,Cynthia Voltz,Corporate,United States,Austin,Texas,78745,Central,Office Supplies,Appliances,48.784,4.0,0.8,-131.7168,4.0,2016,2016,Female
241,2017-03-19,2017-03-22,First Class,Natalie DeCherney,Consumer,United States,San Francisco,California,94110,West,Technology,Phones,657.504,6.0,0.2,-131.5008,3.0,2017,2017,Female
242,2017-11-19,2017-11-23,Standard Class,Jonathan Howell,Consumer,United States,Chicago,Illinois,60623,Central,Furniture,Tables,219.075,3.0,0.5,-131.445,4.0,2017,2017,Male
243,2014-09-14,2014-09-19,Standard Class,Jennifer Braxton,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Appliances,52.448,2.0,0.8,-131.12,5.0,2014,2014,Male
244,1970-01-01,2014-05-17,NO_SHIP_MODE,Kean Thornton,Consumer,United States,Franklin,Massachusetts,2038,East,Furniture,Tables,700.056,3.0,0.3,-130.0104,16207.0,1970,2014,Male
245,2017-09-19,2017-09-25,Standard Class,Justin Ritter,Corporate,United States,Springfield,Oregon,97477,West,Furniture,Bookcases,72.588,2.0,0.7,-128.2388,6.0,2017,2017,Male
246,2016-03-03,2016-03-08,Standard Class,Chris Cortes,Consumer,United States,San Antonio,Texas,78207,Central,Furniture,Tables,637.896,3.0,0.3,-127.5792,5.0,2016,2016,Unknown
247,2017-10-23,2017-10-24,First Class,Adam Hart,Corporate,United States,Cranston,Rhode Island,2920,East,Furniture,Tables,637.896,3.0,0.3,-127.5792,1.0,2017,2017,Male
248,2014-06-20,2014-06-24,Standard Class,Sam Craven,Consumer,United States,Plano,Texas,75023,Central,Office Supplies,Storage,509.488,7.0,0.2,-127.372,4.0,2014,2014,Unknown
249,2016-04-21,2016-04-26,Standard Class,Sibella Parks,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Appliances,48.792,3.0,0.8,-126.8592,5.0,2016,2016,Unknown
250,2015-07-20,2015-07-27,Standard Class,Russell Applegate,Consumer,United States,Highland Park,Illinois,60035,Central,Furniture,Bookcases,384.944,4.0,0.3,-126.4816,7.0,2015,2015,Male
251,2015-02-06,2015-02-13,Standard Class,Trudy Schmidt,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Storage,670.752,3.0,0.2,-125.766,7.0,2015,2015,Female
252,2017-05-13,2017-05-17,Standard Class,Mick Hernandez,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Chairs,458.43,5.0,0.3,-124.431,4.0,2017,2017,Male
253,2016-05-10,2016-05-13,Second Class,Christopher Schild,Home Office,United States,Philadelphia,Pennsylvania,19134,East,Technology,Phones,743.988,2.0,0.4,-123.998,3.0,2016,2016,Male
254,2015-11-22,2015-11-26,Standard Class,Harold Pawlan,Home Office,United States,Fort Worth,Texas,76106,Central,Office Supplies,Appliances,68.81,5.0,0.8,-123.858,4.0,2015,2015,Male
255,2014-10-21,2014-10-22,First Class,Tracy Blumstein,Consumer,United States,Fairfield,Ohio,45014,East,Furniture,Tables,409.59,3.0,0.4,-122.877,1.0,2014,2014,Unknown
256,2014-03-17,2014-03-21,Standard Class,Christine Phan,Corporate,United States,New York City,New York,10024,East,Furniture,Tables,613.908,3.0,0.4,-122.7816,4.0,2014,2014,Female
257,2015-11-30,2015-12-04,Standard Class,William Brown,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,152.991,3.0,0.7,-122.3928,4.0,2015,2015,Male
